Date,Close,Open,High,Low,Volume,Change %
4/10/2022,"17,650.00","19,200.00","19,250.00","17,600.00",13.86M,-6.61%
3/10/2022,"18,900.00","20,000.00","20,400.00","18,900.00",7.22M,-6.90%
30/09/2022,"20,300.00","20,200.00","20,500.00","18,700.00",13.24M,1.50%
29/09/2022,"20,000.00","22,150.00","22,150.00","20,000.00",10.81M,-6.98%
28/09/2022,"21,500.00","20,800.00","22,250.00","20,800.00",8.70M,0.00%
27/09/2022,"21,500.00","22,750.00","23,000.00","21,500.00",17.79M,-6.93%
26/09/2022,"23,100.00","24,150.00","24,350.00","23,100.00",11.46M,-6.85%
23/09/2022,"24,800.00","25,900.00","26,000.00","24,400.00",12.76M,-3.88%
22/09/2022,"25,800.00","24,500.00","25,900.00","24,500.00",10.66M,3.61%
21/09/2022,"24,900.00","24,600.00","25,700.00","24,600.00",9.73M,-0.20%
20/09/2022,"24,950.00","24,500.00","25,250.00","23,950.00",7.05M,3.53%
19/09/2022,"24,100.00","24,800.00","25,200.00","24,100.00",10.77M,-2.03%
16/09/2022,"24,600.00","25,500.00","25,600.00","24,600.00",11.39M,-4.28%
15/09/2022,"25,700.00","26,100.00","26,350.00","25,700.00",7.17M,-1.15%
14/09/2022,"26,000.00","24,100.00","26,100.00","24,000.00",13.33M,5.48%
13/09/2022,"24,650.00","24,650.00","24,800.00","23,950.00",9.27M,0.00%
12/9/2022,"24,650.00","25,400.00","25,400.00","24,650.00",7.23M,-2.18%
9/9/2022,"25,200.00","24,800.00","25,200.00","23,800.00",8.30M,3.28%
8/9/2022,"24,400.00","25,100.00","25,100.00","24,000.00",9.29M,-1.01%
7/9/2022,"24,650.00","26,250.00","26,550.00","24,650.00",14.18M,-6.98%
6/9/2022,"26,500.00","26,000.00","26,850.00","25,750.00",9.65M,2.32%
5/9/2022,"25,900.00","26,500.00","26,800.00","25,900.00",5.77M,-2.26%
31/08/2022,"26,500.00","25,800.00","26,500.00","25,600.00",9.43M,1.92%
30/08/2022,"26,000.00","27,600.00","27,600.00","26,000.00",11.44M,-4.41%
29/08/2022,"27,200.00","27,200.00","27,600.00","26,050.00",23.40M,-2.86%
26/08/2022,"28,000.00","28,400.00","29,350.00","28,000.00",14.37M,-0.53%
25/08/2022,"28,150.00","28,300.00","28,750.00","28,150.00",7.21M,-0.71%
24/08/2022,"28,350.00","28,700.00","28,900.00","28,050.00",7.06M,-0.87%
23/08/2022,"28,600.00","27,500.00","28,700.00","27,500.00",10.50M,2.14%
22/08/2022,"28,000.00","28,850.00","28,850.00","27,600.00",11.18M,-3.45%
19/08/2022,"29,000.00","29,200.00","29,650.00","28,300.00",11.54M,1.22%
18/08/2022,"28,650.00","28,350.00","28,800.00","28,050.00",5.29M,-0.17%
17/08/2022,"28,700.00","28,100.00","29,400.00","27,950.00",11.38M,2.87%
16/08/2022,"27,900.00","28,000.00","28,300.00","27,450.00",7.92M,-0.36%
15/08/2022,"28,000.00","28,050.00","28,650.00","27,900.00",8.56M,0.00%
12/8/2022,"28,000.00","27,650.00","28,200.00","27,600.00",5.69M,0.72%
11/8/2022,"27,800.00","28,550.00","28,550.00","27,200.00",8.87M,-0.71%
10/8/2022,"28,000.00","26,900.00","28,850.00","26,800.00",15.59M,3.70%
9/8/2022,"27,000.00","26,750.00","27,250.00","26,300.00",8.98M,0.75%
8/8/2022,"26,800.00","27,750.00","27,800.00","26,500.00",9.68M,-2.01%
5/8/2022,"27,350.00","26,650.00","27,450.00","26,300.00",8.29M,2.43%
4/8/2022,"26,700.00","27,000.00","27,250.00","26,300.00",9.00M,-1.11%
3/8/2022,"27,000.00","25,800.00","27,150.00","25,800.00",8.67M,2.86%
2/8/2022,"26,250.00","26,100.00","26,650.00","25,800.00",13.15M,-0.19%
1/8/2022,"26,300.00","24,800.00","26,300.00","24,650.00",11.10M,6.05%
29/07/2022,"24,800.00","24,300.00","25,300.00","24,250.00",10.83M,1.02%
28/07/2022,"24,550.00","24,500.00","25,100.00","24,100.00",14.18M,2.72%
27/07/2022,"23,900.00","22,450.00","23,900.00","22,400.00",11.18M,6.22%
26/07/2022,"22,500.00","21,900.00","22,700.00","21,900.00",11.31M,2.74%
25/07/2022,"21,900.00","21,700.00","22,200.00","21,550.00",4.24M,-0.45%
22/07/2022,"22,000.00","22,200.00","22,450.00","21,900.00",7.00M,-1.35%
21/07/2022,"22,300.00","21,700.00","22,700.00","21,700.00",11.82M,2.76%
20/07/2022,"21,700.00","21,400.00","22,100.00","21,300.00",7.40M,3.83%
19/07/2022,"20,900.00","21,300.00","21,550.00","20,500.00",6.92M,-2.34%
18/07/2022,"21,400.00","22,200.00","22,250.00","21,000.00",8.73M,-2.51%
15/07/2022,"21,950.00","22,000.00","22,750.00","21,750.00",10.53M,0.92%
14/07/2022,"21,750.00","21,000.00","21,950.00","21,000.00",8.04M,1.87%
13/07/2022,"21,350.00","21,850.00","21,950.00","21,250.00",9.95M,-2.29%
